chainage,thalweg_trend,percentile_100yr,percentile_200yr
6503,105.78883473574676,126.62808136748714,127.4178661435402
6504,105.78872141475496,126.62808136748714,127.4178661435402
6505,105.78860809376316,126.62808136748714,127.4178661435402
6506,105.78849477277136,126.62808136748714,127.4178661435402
6507,105.78838145177956,126.62808136748714,127.4178661435402
6508,105.78826813078776,126.62808136748714,127.4178661435402
6509,105.78815480979596,126.62808136748714,127.4178661435402
6510,105.78804148880415,126.62808136748714,127.4178661435402
6511,105.78792816781235,126.62808136748714,127.4178661435402
6512,105.78781484682055,126.62808136748714,127.4178661435402
6513,105.78770152582875,126.62808136748714,127.4178661435402
6514,105.78758820483695,126.62808136748714,127.4178661435402
6515,105.78747488384515,126.62808136748714,127.4178661435402
6516,105.78736156285335,126.62808136748714,127.4178661435402
6517,105.78724824186155,126.62808136748714,127.4178661435402
6518,105.78713492086975,126.62808136748714,127.4178661435402
6519,105.78702159987795,126.62808136748714,127.4178661435402
6520,105.78690827888614,126.62808136748714,127.4178661435402
6521,105.78679495789434,126.62808136748714,127.4178661435402
6522,105.78668163690254,126.62808136748714,127.4178661435402
6523,105.78656831591074,126.62808136748714,127.4178661435402
6524,105.78645499491894,126.62808136748714,127.4178661435402
6525,105.78634167392714,126.62808136748714,127.4178661435402
6526,105.78622835293534,126.62808136748714,127.4178661435402
6527,105.78611503194354,126.62808136748714,127.4178661435402
6528,105.78600171095174,126.62808136748714,127.4178661435402
6529,105.78588838995994,126.62808136748714,127.4178661435402
6530,105.78577506896814,126.62808136748714,127.4178661435402
6531,105.78566174797633,126.62808136748714,127.4178661435402
6532,105.78554842698455,126.62808136748714,127.4178661435402
6533,105.78543510599275,126.62808136748714,127.4178661435402
6534,105.78532178500095,126.62808136748714,127.4178661435402
6535,105.78520846400914,126.62808136748714,127.4178661435402
6536,105.78509514301734,126.62808136748714,127.4178661435402
6537,105.78498182202554,126.62808136748714,127.4178661435402
6538,105.78486850103374,126.62808136748714,127.4178661435402
6539,105.78475518004194,126.62808136748714,127.4178661435402
6540,105.78464185905014,126.62808136748714,127.4178661435402
6541,105.78452853805834,126.62808136748714,127.4178661435402
6542,105.78441521706654,126.62808136748714,127.4178661435402
6543,105.78430189607474,126.62808136748714,127.4178661435402
6544,105.78418857508294,126.62808136748714,127.4178661435402
6545,105.78407525409114,126.62808136748714,127.4178661435402
6546,105.78396193309933,126.62808136748714,127.4178661435402
6547,105.78384861210753,126.62808136748714,127.4178661435402
6548,105.78373529111573,126.62808136748714,127.4178661435402
6549,105.78362197012393,126.62808136748714,127.4178661435402
6550,105.78350864913213,126.62808136748714,127.4178661435402
6551,105.78339532814033,126.62808136748714,127.4178661435402
6552,105.78328200714853,126.62808136748714,127.4178661435402
6553,105.78316868615673,126.62808136748714,127.4178661435402
6554,105.78305536516493,126.62808136748714,127.4178661435402
6555,105.78294204417313,126.62808136748714,127.4178661435402
6556,105.78282872318132,126.62808136748714,127.4178661435402
6557,105.78271540218952,126.62808136748714,127.4178661435402
6558,105.78260208119772,126.62808136748714,127.4178661435402
6559,105.78248876020592,126.62808136748714,127.4178661435402
6560,105.78237543921412,126.62808136748714,127.4178661435402
6561,105.78226211822232,126.62808136748714,127.4178661435402
6562,105.78214879723052,126.62808136748714,127.4178661435402
6563,105.78203547623872,126.62808136748714,127.4178661435402
6564,105.78192215524692,126.62808136748714,127.4178661435402
6565,105.78180883425512,126.62808136748714,127.4178661435402
6566,105.78169551326332,126.62808136748714,127.4178661435402
6567,105.78158219227151,126.62808136748714,127.4178661435402
6568,105.78146887127971,126.62808136748714,127.4178661435402
6569,105.78135555028791,126.62808136748714,127.4178661435402
6570,105.78124222929611,126.62808136748714,127.4178661435402
6571,105.78112890830431,126.62808136748714,127.4178661435402
6572,105.78101558731251,126.62808136748714,127.4178661435402
6573,105.78090226632071,126.62808136748714,127.4178661435402
6574,105.78078894532891,126.62808136748714,127.4178661435402
6575,105.7806756243371,126.62808136748714,127.4178661435402
6576,105.7805623033453,126.62808136748714,127.4178661435402
6577,105.7804489823535,126.62808136748714,127.4178661435402
6578,105.7803356613617,126.62808136748714,127.4178661435402
6579,105.7802223403699,126.62808136748714,127.4178661435402
6580,105.7801090193781,126.62808136748714,127.4178661435402
6581,105.7799956983863,126.62808136748714,127.4178661435402
6582,105.7798823773945,126.62808136748714,127.4178661435402
6583,105.7797690564027,126.62808136748714,127.4178661435402
6584,105.7796557354109,126.62808136748714,127.4178661435402
6585,105.7795424144191,126.62808136748714,127.4178661435402
6586,105.7794290934273,126.62808136748714,127.4178661435402
6587,105.7793157724355,126.62808136748714,127.4178661435402
6588,105.7792024514437,126.62808136748714,127.4178661435402
6589,105.7790891304519,126.62808136748714,127.4178661435402
6590,105.77897580946009,126.62808136748714,127.4178661435402
6591,105.77886248846829,126.62808136748714,127.4178661435402
6592,105.7787491674765,126.62808136748714,127.4178661435402
6593,105.7786358464847,126.62808136748714,127.4178661435402
6594,105.7785225254929,126.62808136748714,127.4178661435402
6595,105.7784092045011,126.62808136748714,127.4178661435402
6596,105.7782958835093,126.62808136748714,127.4178661435402
6597,105.7781825625175,126.62808136748714,127.4178661435402
6598,105.7780692415257,126.62808136748714,127.4178661435402
6599,105.7779559205339,126.62808136748714,127.4178661435402
6600,105.7778425995421,126.62808136748714,127.4178661435402
6601,105.7777292785503,126.62808136748714,127.4178661435402
6602,105.7776159575585,126.62808136748714,127.4178661435402
6603,105.7775026365667,126.62808136748714,127.4178661435402
6604,105.7773893155749,126.62808136748714,127.4178661435402
6605,105.77727599458309,126.62808136748714,127.4178661435402
6606,105.77716267359129,126.62808136748714,127.4178661435402
6607,105.77704935259949,126.62808136748714,127.4178661435402
6608,105.77693603160769,126.62808136748714,127.4178661435402
6609,105.77682271061589,126.62808136748714,127.4178661435402
6610,105.77670938962409,126.62808136748714,127.4178661435402
6611,105.77659606863229,126.62808136748714,127.4178661435402
6612,105.77648274764049,126.62808136748714,127.4178661435402
6613,105.77636942664869,126.62808136748714,127.4178661435402
6614,105.77625610565688,126.62808136748714,127.4178661435402
6615,105.77614278466508,126.62808136748714,127.4178661435402
6616,105.77602946367328,126.62808136748714,127.4178661435402
6617,105.77591614268148,126.62808136748714,127.4178661435402
6618,105.77580282168968,126.62808136748714,127.4178661435402
6619,105.77568950069788,126.62808136748714,127.4178661435402
6620,105.77557617970608,126.62808136748714,127.4178661435402
6621,105.77546285871428,126.62808136748714,127.4178661435402
6622,105.77534953772248,126.62808136748714,127.4178661435402
6623,105.77523621673068,126.62808136748714,127.4178661435402
6624,105.77512289573887,126.62808136748714,127.4178661435402
6625,105.77500957474707,126.62808136748714,127.4178661435402
6626,105.77489625375527,126.62808136748714,127.4178661435402
6627,105.77478293276347,126.62808136748714,127.4178661435402
6628,105.77466961177167,126.62808136748714,127.4178661435402
6629,105.77455629077987,126.62808136748714,127.4178661435402
6630,105.77444296978807,126.62808136748714,127.4178661435402
6631,105.77432964879627,126.62808136748714,127.4178661435402
6632,105.77421632780447,126.62808136748714,127.4178661435402
6633,105.77410300681267,126.62808136748714,127.4178661435402
6634,105.77398968582087,126.62808136748714,127.4178661435402
6635,105.77387636482906,126.62808136748714,127.4178661435402
6636,105.77376304383726,126.62808136748714,127.4178661435402
6637,105.77364972284546,126.62808136748714,127.4178661435402
6638,105.77353640185366,126.62808136748714,127.4178661435402
6639,105.77342308086186,126.62808136748714,127.4178661435402
6640,105.77330975987006,126.62808136748714,127.4178661435402
6641,105.77319643887826,126.62808136748714,127.4178661435402
6642,105.77308311788646,126.62808136748714,127.4178661435402
6643,105.77296979689466,126.62808136748714,127.4178661435402
6644,105.77285647590286,126.62808136748714,127.4178661435402
6645,105.77274315491105,126.62808136748714,127.4178661435402
6646,105.77262983391925,126.62808136748714,127.4178661435402
6647,105.77251651292745,126.62808136748714,127.4178661435402
6648,105.77240319193565,126.62808136748714,127.4178661435402
6649,105.77228987094385,126.62808136748714,127.4178661435402
6650,105.77217654995205,126.62808136748714,127.4178661435402
6651,105.77206322896025,126.62808136748714,127.4178661435402
6652,105.77194990796846,126.62808136748714,127.4178661435402
6653,105.77183658697666,126.62808136748714,127.4178661435402
6654,105.77172326598486,126.62808136748714,127.4178661435402
6655,105.77160994499306,126.62808136748714,127.4178661435402
6656,105.77149662400126,126.62808136748714,127.4178661435402
6657,105.77138330300946,126.62808136748714,127.4178661435402
6658,105.77126998201766,126.62808136748714,127.4178661435402
6659,105.77115666102586,126.62808136748714,127.4178661435402
6660,105.77104334003405,126.62808136748714,127.4178661435402
6661,105.77093001904225,126.62808136748714,127.4178661435402
6662,105.77081669805045,126.62808136748714,127.4178661435402
6663,105.77070337705865,126.62808136748714,127.4178661435402
6664,105.77059005606685,126.62808136748714,127.4178661435402
6665,105.77047673507505,126.62808136748714,127.4178661435402
6666,105.77036341408325,126.62808136748714,127.4178661435402
6667,105.77025009309145,126.62808136748714,127.4178661435402
6668,105.77013677209965,126.62808136748714,127.4178661435402
6669,105.77002345110785,126.62808136748714,127.4178661435402
6670,105.76991013011605,126.62808136748714,127.4178661435402
6671,105.76979680912424,126.62808136748714,127.4178661435402
6672,105.76968348813244,126.62808136748714,127.4178661435402
6673,105.76957016714064,126.62808136748714,127.4178661435402
6674,105.76945684614884,126.62808136748714,127.4178661435402
6675,105.76934352515704,126.62808136748714,127.4178661435402
6676,105.76923020416524,126.62808136748714,127.4178661435402
6677,105.76911688317344,126.62808136748714,127.4178661435402
6678,105.76900356218164,126.62808136748714,127.4178661435402
6679,105.76889024118984,126.62808136748714,127.4178661435402
6680,105.76877692019804,126.62808136748714,127.4178661435402
6681,105.76866359920623,126.62808136748714,127.4178661435402
6682,105.76855027821443,126.62808136748714,127.4178661435402
6683,105.76843695722263,126.62808136748714,127.4178661435402
6684,105.76832363623083,126.62808136748714,127.4178661435402
6685,105.76821031523903,126.62808136748714,127.4178661435402
6686,105.76809699424723,126.62808136748714,127.4178661435402
6687,105.76798367325543,126.62808136748714,127.4178661435402
6688,105.76787035226363,126.62808136748714,127.4178661435402
6689,105.76775703127183,126.62808136748714,127.4178661435402
6690,105.76764371028003,126.62808136748714,127.4178661435402
6691,105.76753038928823,126.62808136748714,127.4178661435402
6692,105.76741706829642,126.62808136748714,127.4178661435402
6693,105.76730374730462,126.62808136748714,127.4178661435402
6694,105.76719042631282,126.62808136748714,127.4178661435402
6695,105.76707710532102,126.62808136748714,127.4178661435402
6696,105.76696378432922,126.62808136748714,127.4178661435402
6697,105.76685046333742,126.62808136748714,127.4178661435402
6698,105.76673714234562,126.62808136748714,127.4178661435402
6699,105.76662382135382,126.62808136748714,127.4178661435402
6700,105.76651050036202,126.62808136748714,127.4178661435402
6701,105.76639717937022,126.62808136748714,127.4178661435402
6702,105.76628385837842,126.62808136748714,127.4178661435402
6703,105.76617053738661,126.62808136748714,127.4178661435402
6704,105.76605721639481,126.62808136748714,127.4178661435402
6705,105.76594389540301,126.62808136748714,127.4178661435402
6706,105.76583057441121,126.62808136748714,127.4178661435402
6707,105.76571725341941,126.62808136748714,127.4178661435402
6708,105.76560393242761,126.62808136748714,127.4178661435402
6709,105.76549061143581,126.62808136748714,127.4178661435402
6710,105.76537729044401,126.62808136748714,127.4178661435402
6711,105.7652639694522,126.62808136748714,127.4178661435402
6712,105.7651506484604,126.62808136748714,127.4178661435402
6713,105.76503732746862,126.62808136748714,127.4178661435402
6714,105.76492400647682,126.62808136748714,127.4178661435402
6715,105.76481068548502,126.62808136748714,127.4178661435402
6716,105.76469736449322,126.62808136748714,127.4178661435402
6717,105.76458404350142,126.62808136748714,127.4178661435402
6718,105.76447072250961,126.62808136748714,127.4178661435402
6719,105.76435740151781,126.62808136748714,127.4178661435402
6720,105.76424408052601,126.62808136748714,127.4178661435402
6721,105.76413075953421,126.62808136748714,127.4178661435402
6722,105.76401743854241,126.62808136748714,127.4178661435402
6723,105.76390411755061,126.62808136748714,127.4178661435402
6724,105.76379079655881,126.62808136748714,127.4178661435402
6725,105.76367747556701,126.62808136748714,127.4178661435402
6726,105.7635641545752,126.62808136748714,127.4178661435402
6727,105.7634508335834,126.62808136748714,127.4178661435402
6728,105.7633375125916,126.62808136748714,127.4178661435402
6729,105.7632241915998,126.61542869937429,127.4178661435402
6730,105.763110870608,126.61542869937429,127.4178661435402
6731,105.7629975496162,126.61542869937429,127.4178661435402
6732,105.7628842286244,126.61542869937429,127.4178661435402
6733,105.7627709076326,126.61542869937429,127.4178661435402
6734,105.7626575866408,126.61542869937429,127.4178661435402
6735,105.762544265649,126.61542869937429,127.4178661435402
6736,105.7624309446572,126.61542869937429,127.4178661435402
6737,105.7623176236654,126.61542869937429,127.4178661435402
6738,105.7622043026736,126.61542869937429,127.4178661435402
6739,105.7620909816818,126.61542869937429,127.4178661435402
6740,105.76197766069,126.61542869937429,127.4178661435402
6741,105.76186433969819,126.61542869937429,127.4178661435402
6742,105.76175101870639,126.61542869937429,127.4178661435402
6743,105.76163769771459,126.61542869937429,127.4178661435402
6744,105.76152437672279,126.61542869937429,127.4178661435402
6745,105.76141105573099,126.61542869937429,127.4178661435402
6746,105.76129773473919,126.61542869937429,127.4178661435402
6747,105.76118441374739,126.61542869937429,127.4178661435402
6748,105.76107109275559,126.61542869937429,127.4178661435402
6749,105.76095777176378,126.61542869937429,127.4178661435402
6750,105.76084445077198,126.61542869937429,127.4178661435402
6751,105.76073112978018,126.61542869937429,127.4178661435402
6752,105.76061780878838,126.61542869937429,127.4178661435402
6753,105.76050448779658,126.61542869937429,127.4178661435402
6754,105.76039116680478,126.61542869937429,127.4178661435402
6755,105.76027784581298,126.61542869937429,127.4178661435402
6756,105.76016452482118,126.6041872333163,127.4178661435402
6757,105.76005120382938,126.6041872333163,127.4178661435402
6758,105.75993788283758,126.6041872333163,127.4178661435402
6759,105.75982456184578,126.6041872333163,127.4178661435402
6760,105.75971124085397,126.6041872333163,127.4178661435402
6761,105.75959791986217,126.6041872333163,127.4178661435402
6762,105.75948459887037,126.6041872333163,127.4178661435402
6763,105.75937127787857,126.6041872333163,127.4178661435402
6764,105.75925795688677,126.6041872333163,127.4178661435402
6765,105.75914463589497,126.6041872333163,127.4178661435402
6766,105.75903131490317,126.6041872333163,127.4178661435402
6767,105.75891799391137,126.6041872333163,127.4178661435402
6768,105.75880467291957,126.6041872333163,127.4178661435402
6769,105.75869135192777,126.6041872333163,127.4178661435402
6770,105.75857803093596,126.6041872333163,127.4178661435402
6771,105.75846470994416,126.6041872333163,127.4178661435402
6772,105.75835138895238,126.6041872333163,127.4178661435402
6773,105.75823806796058,126.6041872333163,127.4178661435402
6774,105.75812474696878,126.6041872333163,127.4178661435402
6775,105.75801142597697,126.6041872333163,127.4178661435402
6776,105.75789810498517,126.6041872333163,127.4178661435402
6777,105.75778478399337,126.6041872333163,127.4178661435402
6778,105.75767146300157,126.6041872333163,127.4178661435402
6779,105.75755814200977,126.6041872333163,127.4178661435402
6780,105.75744482101797,126.6041872333163,127.4178661435402
6781,105.75733150002617,126.6041872333163,127.4178661435402
6782,105.75721817903437,126.6041872333163,127.4178661435402
6783,105.75710485804257,126.6041872333163,127.4178661435402
6784,105.75699153705077,126.6041872333163,127.4178661435402
6785,105.75687821605896,126.6041872333163,127.4178661435402
6786,105.75676489506716,126.6041872333163,127.4178661435402
6787,105.75665157407536,126.6041872333163,127.4178661435402
6788,105.75653825308356,126.6041872333163,127.4178661435402
6789,105.75642493209176,126.6041872333163,127.4178661435402
6790,105.75631161109996,126.6041872333163,127.4178661435402
6791,105.75619829010816,126.6041872333163,127.4178661435402
6792,105.75608496911636,126.6041872333163,127.4178661435402
6793,105.75597164812456,126.6041872333163,127.4178661435402
6794,105.75585832713276,126.6041872333163,127.4178661435402
6795,105.75574500614096,126.6041872333163,127.4178661435402
6796,105.75563168514915,126.6041872333163,127.4178661435402
6797,105.75551836415735,126.6041872333163,127.4178661435402
6798,105.75540504316555,126.6041872333163,127.4178661435402
6799,105.75529172217375,126.6041872333163,127.4178661435402
6800,105.75517840118195,126.6041872333163,127.4178661435402
6801,105.75506508019015,126.6041872333163,127.4178661435402
6802,105.75495175919835,126.6041872333163,127.4178661435402
6803,105.75483843820655,126.6041872333163,127.4178661435402
6804,105.75472511721475,126.6041872333163,127.4178661435402
6805,105.75461179622295,126.6041872333163,127.4178661435402
6806,105.75449847523114,126.6041872333163,127.4178661435402
6807,105.75438515423934,126.6041872333163,127.4178661435402
6808,105.75427183324754,126.6041872333163,127.4178661435402
6809,105.75415851225574,126.6041872333163,127.4178661435402
6810,105.75404519126394,126.6041872333163,127.4178661435402
6811,105.75393187027214,126.6041872333163,127.4178661435402
6812,105.75381854928034,126.6041872333163,127.4178661435402
6813,105.75370522828854,126.6041872333163,127.4178661435402
6814,105.75359190729674,126.6041872333163,127.4178661435402
6815,105.75347858630494,126.6041872333163,127.4178661435402
6816,105.75336526531314,126.6041872333163,127.4178661435402
6817,105.75325194432133,126.6041872333163,127.4178661435402
6818,105.75313862332953,126.6041872333163,127.4178661435402
6819,105.75302530233773,126.6041872333163,127.4178661435402
6820,105.75291198134593,126.6041872333163,127.4178661435402
6821,105.75279866035413,126.6041872333163,127.4178661435402
6822,105.75268533936233,126.6041872333163,127.4178661435402
6823,105.75257201837053,126.6041872333163,127.4178661435402
6824,105.75245869737873,126.6041872333163,127.4178661435402
6825,105.75234537638693,126.6041872333163,127.4178661435402
6826,105.75223205539513,126.6041872333163,127.4178661435402
6827,105.75211873440333,126.6041872333163,127.4178661435402
6828,105.75200541341152,126.6041872333163,127.4178661435402
6829,105.75189209241972,126.6041872333163,127.4178661435402
6830,105.75177877142792,126.6041872333163,127.4178661435402
6831,105.75166545043612,126.6041872333163,127.4178661435402
6832,105.75155212944432,126.6041872333163,127.4178661435402
6833,105.75143880845253,126.6041872333163,127.4178661435402
6834,105.75132548746073,126.6041872333163,127.4178661435402
6835,105.75121216646893,126.6041872333163,127.4178661435402
6836,105.75109884547713,126.6041872333163,127.4178661435402
6837,105.75098552448533,126.6041872333163,127.4178661435402
6838,105.75087220349353,126.6041872333163,127.4178661435402
6839,105.75075888250173,126.6041872333163,127.4178661435402
6840,105.75064556150993,126.6041872333163,127.4178661435402
6841,105.75053224051813,126.6041872333163,127.4178661435402
6842,105.75041891952633,126.6041872333163,127.4178661435402
6843,105.75030559853452,126.6041872333163,127.4178661435402
6844,105.75019227754272,126.6041872333163,127.4178661435402
6845,105.75007895655092,126.6041872333163,127.4178661435402
6846,105.74996563555912,126.6041872333163,127.4178661435402
6847,105.74985231456732,126.6041872333163,127.4178661435402
6848,105.74973899357552,126.6041872333163,127.4178661435402
6849,105.74962567258372,126.6041872333163,127.4178661435402
6850,105.74951235159192,126.6041872333163,127.4178661435402
6851,105.74939903060012,126.6041872333163,127.4178661435402
6852,105.74928570960832,126.6041872333163,127.4178661435402
6853,105.74917238861651,126.6041872333163,127.4178661435402
6854,105.74905906762471,126.6041872333163,127.4178661435402
6855,105.74894574663291,126.6041872333163,127.4178661435402
6856,105.74883242564111,126.6041872333163,127.4178661435402
6857,105.74871910464931,126.6041872333163,127.4178661435402
6858,105.74860578365751,126.6041872333163,127.4178661435402
6859,105.74849246266571,126.6041872333163,127.4178661435402
6860,105.74837914167391,126.6041872333163,127.4178661435402
6861,105.74826582068211,126.6041872333163,127.4178661435402
6862,105.7481524996903,126.6041872333163,127.4178661435402
6863,105.7480391786985,126.6041872333163,127.4178661435402
6864,105.7479258577067,126.6041872333163,127.4178661435402
6865,105.7478125367149,126.6041872333163,127.4178661435402
6866,105.7476992157231,126.6041872333163,127.4178661435402
6867,105.7475858947313,126.6041872333163,127.4178661435402
6868,105.7474725737395,126.6041872333163,127.4178661435402
6869,105.7473592527477,126.6041872333163,127.4178661435402
6870,105.7472459317559,126.6041872333163,127.4178661435402
6871,105.7471326107641,126.6041872333163,127.4178661435402
6872,105.7470192897723,126.6041872333163,127.4178661435402
6873,105.7469059687805,126.6041872333163,127.4178661435402
6874,105.7467926477887,126.6041872333163,127.4178661435402
6875,105.7466793267969,126.6041872333163,127.4178661435402
6876,105.7465660058051,126.6041872333163,127.4178661435402
6877,105.74645268481329,126.6041872333163,127.4178661435402
6878,105.74633936382149,126.6041872333163,127.4178661435402
6879,105.74622604282969,126.6041872333163,127.4178661435402
6880,105.74611272183789,126.6041872333163,127.4178661435402
6881,105.74599940084609,126.6041872333163,127.4178661435402
6882,105.74588607985429,126.6041872333163,127.4178661435402
6883,105.74577275886249,126.6041872333163,127.4178661435402
6884,105.74565943787069,126.6041872333163,127.4178661435402
6885,105.74554611687888,126.6041872333163,127.4178661435402
6886,105.74543279588708,126.6041872333163,127.4178661435402
6887,105.74531947489528,126.6041872333163,127.4178661435402
6888,105.74520615390348,126.6041872333163,127.4178661435402
6889,105.74509283291168,126.6041872333163,127.4178661435402
6890,105.74497951191988,126.6041872333163,127.4178661435402
6891,105.74486619092808,126.6041872333163,127.4178661435402
6892,105.74475286993628,126.6041872333163,127.4178661435402
6893,105.74463954894449,126.6041872333163,127.4178661435402
6894,105.74452622795269,126.6041872333163,127.4178661435402
6895,105.74441290696089,126.6041872333163,127.4178661435402
6896,105.74429958596909,126.6041872333163,127.4178661435402
6897,105.74418626497729,126.6041872333163,127.4178661435402
6898,105.74407294398549,126.6041872333163,127.4178661435402
6899,105.74395962299369,126.6041872333163,127.4178661435402
6900,105.74384630200188,126.6041872333163,127.4178661435402
6901,105.74373298101008,126.6041872333163,127.4178661435402
6902,105.74361966001828,126.6041872333163,127.4178661435402
6903,105.74350633902648,126.6041872333163,127.4178661435402
6904,105.74339301803468,126.6041872333163,127.4178661435402
6905,105.74327969704288,126.6041872333163,127.4178661435402
6906,105.74316637605108,126.6041872333163,127.4178661435402
6907,105.74305305505928,126.6041872333163,127.4178661435402
6908,105.74293973406748,126.6041872333163,127.4178661435402
6909,105.74282641307568,126.6041872333163,127.4178661435402
6910,105.74271309208387,126.6041872333163,127.4178661435402
6911,105.74259977109207,126.6041872333163,127.4178661435402
6912,105.74248645010027,126.6041872333163,127.4178661435402
6913,105.74237312910847,126.6041872333163,127.4178661435402
6914,105.74225980811667,126.6041872333163,127.4178661435402
6915,105.74214648712487,126.6041872333163,127.4178661435402
6916,105.74203316613307,126.6041872333163,127.4178661435402
6917,105.74191984514127,126.6041872333163,127.4178661435402
6918,105.74180652414947,126.6041872333163,127.4178661435402
6919,105.74169320315767,126.6041872333163,127.4178661435402
6920,105.74157988216587,126.6041872333163,127.4178661435402
6921,105.74146656117406,126.6041872333163,127.4178661435402
6922,105.74135324018226,126.6041872333163,127.4178661435402
6923,105.74123991919046,126.6041872333163,127.4178661435402
6924,105.74112659819866,126.6041872333163,127.4178661435402
6925,105.74101327720686,126.6041872333163,127.4178661435402
6926,105.74089995621506,126.6041872333163,127.4178661435402
6927,105.74078663522326,126.6041872333163,127.4178661435402
6928,105.74067331423146,126.6041872333163,127.4178661435402
6929,105.74055999323966,126.6041872333163,127.4178661435402
6930,105.74044667224786,126.6041872333163,127.4178661435402
6931,105.74033335125606,126.6041872333163,127.4178661435402
6932,105.74022003026425,126.6041872333163,127.4178661435402
6933,105.74010670927245,126.6041872333163,127.4178661435402
6934,105.73999338828065,126.6041872333163,127.4178661435402
6935,105.73988006728885,126.6041872333163,127.4178661435402
6936,105.73976674629705,126.6041872333163,127.4178661435402
6937,105.73965342530525,126.6041872333163,127.4178661435402
6938,105.73954010431345,126.6041872333163,127.4178661435402
6939,105.73942678332165,126.6041872333163,127.4178661435402
6940,105.73931346232985,126.6041872333163,127.4178661435402
6941,105.73920014133805,126.6041872333163,127.4178661435402
6942,105.73908682034624,126.6041872333163,127.4178661435402
6943,105.73897349935444,126.6041872333163,127.4178661435402
6944,105.73886017836264,126.6041872333163,127.4178661435402
6945,105.73874685737084,126.6041872333163,127.4178661435402
6946,105.73863353637904,126.6041872333163,127.4178661435402
6947,105.73852021538724,126.6041872333163,127.4178661435402
6948,105.73840689439544,126.6041872333163,127.4178661435402
6949,105.73829357340364,126.6041872333163,127.4178661435402
6950,105.73818025241184,126.6041872333163,127.4178661435402
6951,105.73806693142004,126.6041872333163,127.4178661435402
6952,105.73795361042824,126.6041872333163,127.4178661435402
6953,105.73784028943643,126.6041872333163,127.4178661435402
6954,105.73772696844465,126.6041872333163,127.4178661435402
6955,105.73761364745285,126.6041872333163,127.4178661435402
6956,105.73750032646105,126.6041872333163,127.4178661435402
6957,105.73738700546924,126.6041872333163,127.4178661435402
6958,105.73727368447744,126.6041872333163,127.4178661435402
6959,105.73716036348564,126.6041872333163,127.4178661435402
6960,105.73704704249384,126.6041872333163,127.4178661435402
6961,105.73693372150204,126.6041872333163,127.4178661435402
6962,105.73682040051024,126.6041872333163,127.4178661435402
6963,105.73670707951844,126.6041872333163,127.4178661435402
6964,105.73659375852664,126.6041872333163,127.4178661435402
6965,105.73648043753484,126.6041872333163,127.4178661435402
6966,105.73636711654304,126.6041872333163,127.4178661435402
6967,105.73625379555124,126.6041872333163,127.4178661435402
6968,105.73614047455943,126.6041872333163,127.4178661435402
6969,105.73602715356763,126.6041872333163,127.4178661435402
6970,105.73591383257583,126.6041872333163,127.4178661435402
6971,105.73580051158403,126.6041872333163,127.4178661435402
6972,105.73568719059223,126.6041872333163,127.4178661435402
6973,105.73557386960043,126.6041872333163,127.4178661435402
6974,105.73546054860863,126.6041872333163,127.4178661435402
6975,105.73534722761683,126.6041872333163,127.4178661435402
6976,105.73523390662503,126.6041872333163,127.4178661435402
6977,105.73512058563323,126.6041872333163,127.4178661435402
6978,105.73500726464142,126.6041872333163,127.4178661435402
6979,105.73489394364962,126.6041872333163,127.4178661435402
6980,105.73478062265782,126.6041872333163,127.4178661435402
6981,105.73466730166602,126.6041872333163,127.4178661435402
6982,105.73455398067422,126.6041872333163,127.4178661435402
6983,105.73444065968242,126.6041872333163,127.4178661435402
6984,105.73432733869062,126.6041872333163,127.4178661435402
6985,105.73421401769882,126.6041872333163,127.4178661435402
6986,105.73410069670702,126.6041872333163,127.4178661435402
6987,105.73398737571522,126.6041872333163,127.4178661435402
6988,105.73387405472342,126.6041872333163,127.4178661435402
6989,105.73376073373161,126.6041872333163,127.4178661435402
6990,105.73364741273981,126.6041872333163,127.4178661435402
6991,105.73353409174801,126.6041872333163,127.4178661435402
6992,105.73342077075621,126.6041872333163,127.4178661435402
6993,105.73330744976441,126.6041872333163,127.4178661435402
6994,105.73319412877261,126.6041872333163,127.4178661435402
6995,105.73308080778081,126.6041872333163,127.4178661435402
6996,105.73296748678901,126.6041872333163,127.4178661435402
6997,105.7328541657972,126.6041872333163,127.4178661435402
6998,105.7327408448054,126.6041872333163,127.4178661435402
6999,105.7326275238136,126.6041872333163,127.4178661435402
7000,105.7325142028218,126.6041872333163,127.4178661435402
7001,105.73240088183,126.6041872333163,127.4178661435402
7002,105.7322875608382,126.6041872333163,127.4178661435402
7003,105.7321742398464,126.6041872333163,127.4178661435402
7004,105.7320609188546,126.6041872333163,127.4178661435402
7005,105.7319475978628,126.6041872333163,127.4178661435402
7006,105.731834276871,126.6041872333163,127.4178661435402
7007,105.7317209558792,126.6041872333163,127.4178661435402
7008,105.7316076348874,126.6041872333163,127.4178661435402
7009,105.7314943138956,126.59359531303546,127.40377990733131
7010,105.7313809929038,126.59359531303546,127.40377990733131
7011,105.731267671912,126.59359531303546,127.40377990733131
7012,105.73115435092019,126.59359531303546,127.40377990733131
7013,105.7310410299284,126.59359531303546,127.40377990733131
7014,105.7309277089366,126.59359531303546,127.40377990733131
7015,105.7308143879448,126.59359531303546,127.40377990733131
7016,105.730701066953,126.59359531303546,127.40377990733131
7017,105.7305877459612,126.59359531303546,127.40377990733131
7018,105.7304744249694,126.59359531303546,127.40377990733131
7019,105.7303611039776,126.59359531303546,127.40377990733131
